y_measured,v_filtered,x1m,x2m,error,u,theta1,theta2,uc
4.323302268981933594e+00,1.673598960041999817e-02,4.497776031494140625e+00,3.347229957580566406e-01,1.744737625122070312e-01,-9.650816917419433594e-01,-4.202657699584960938e+00,-5.520407557487487793e-01,4.555175304412841797e+00
4.329286098480224609e+00,5.344974622130393982e-02,4.517830371856689453e+00,3.074622154235839844e-01,1.885442733764648438e-01,-7.731309533119201660e-01,-4.203360080718994141e+00,-5.510711669921875000e-01,4.520269393920898438e+00
4.377156734466552734e+00,3.845394253730773926e-01,4.534039020538330078e+00,2.160449028015136719e-01,2.345360844390400000e+13,4.419043540954589844e+00,5.172807574272155762e-01,4.544709682464599609e+00,1.313705444335937500e-01
4.442978382110595703e+00,4.548607468605041504e-01,4.551969051361083984e+00,1.047492027282714844e-01,1.089906692504882812e-01,-1.212149858474731445e-03,-4.204961299896240234e+00,-5.502685308456420898e-01,4.502816677093505859e+00
4.442978382110595703e+00,2.434869706630706787e-01,4.555212974548339844e+00,7.626533508300781250e-03,1.122345924377441406e-01,-1.176344752311706543e-01,-4.205398082733154297e+00,-5.500090122222900391e-01,4.502816677093505859e+00
4.442978382110595703e+00,1.303385794162750244e-01,4.553185939788818359e+00,-6.388378143310546875e-02,1.102075576782226562e-01,-2.533520758152008057e-01,-4.205787658691406250e+00,-5.496819615364074707e-01,4.520269393920898438e+00
4.442978382110595703e+00,6.977024674415588379e-02,4.548234939575195312e+00,-8.767032623291015625e-02,1.052565574645996094e-01,-2.133157253265380859e-01,-4.206116199493408203e+00,-5.493235588073730469e-01,4.502816677093505859e+00
4.442978382110595703e+00,3.734801337122917175e-02,4.541480541229248047e+00,-1.206374168395996094e-01,9.850215911865234375e-02,-2.311706691980361938e-01,-4.206380367279052734e+00,-5.489737391471862793e-01,4.502816677093505859e+00
4.442978382110595703e+00,1.999239251017570496e-02,4.533280849456787109e+00,6.404395243297944518e-12,1.805971672268800000e+14,-1.094897910952568054e-01,2.339928381849600000e+13,4.442978382110595703e+00,5.728742573410272598e-03
4.442978382110595703e+00,3.066596109420061111e-03,4.490575790405273438e+00,-3.074645996093750000e-01,4.759740829467773438e-02,3.373155891895294189e-01,-4.206814765930175781e+00,-5.481524467468261719e-01,4.363194465637207031e+00
4.439986705780029297e+00,-2.060216292738914490e-02,4.468628406524658203e+00,-3.809704780578613281e-01,2.864170074462890625e-02,4.586002826690673828e-01,-4.206808567047119141e+00,-5.481120347976684570e-01,4.328288555145263672e+00
4.436994552612304688e+00,-3.327559679746627808e-02,4.442232608795166016e+00,-4.489560127258300781e-01,5.238056182861328125e-03,4.390665590763092041e-01,-4.206803321838378906e+00,-5.481078624725341797e-01,4.328288555145263672e+00
4.436994552612304688e+00,-1.781242713332176208e-02,4.413403034210205078e+00,-4.611730575561523438e-01,-2.359151840209960938e-02,8.146423697471618652e-01,-4.206843852996826172e+00,-5.481132864952087402e-01,4.241024971008300781e+00
4.436994552612304688e+00,-9.534992277622222900e-03,4.381371498107910156e+00,-5.467629432678222656e-01,-5.562305450439453125e-02,1.039449691772460938e+00,-4.206988811492919922e+00,-5.481002926826477051e-01,4.188666820526123047e+00
4.434002876281738281e+00,-2.734779380261898041e-02,4.343931198120117188e+00,-6.328396797180175781e-01,-9.007167816162109375e-02,1.017136693000793457e+00,-4.207308769226074219e+00,-5.480470061302185059e-01,4.188666820526123047e+00
4.383140563964843750e+00,-3.928107619285583496e-01,4.303585052490234375e+00,-6.430006027221679688e-01,-7.955551147460937500e-02,8.966501951217651367e-01,-4.207665443420410156e+00,-5.479466319084167480e-01,4.118855476379394531e+00
4.296375274658203125e+00,-8.553888797760009766e-01,4.261413097381591797e+00,-6.889281272888183594e-01,-3.496217727661132812e-02,5.719772577285766602e-01,-4.207851409912109375e+00,-5.478428006172180176e-01,4.049044609069824219e+00
4.191658496856689453e+00,-1.236479878425598145e+00,4.215607643127441406e+00,-7.572026252746582031e-01,2.394914627075195312e-02,-7.729852199554443359e-02,-4.207710266113281250e+00,-5.479905009269714355e-01,4.049044609069824219e+00
4.113869190216064453e+00,-1.240266799926757812e+00,4.168202400207519531e+00,-7.439990043640136719e-01,5.433320999145507812e-02,-3.970950841903686523e-02,-4.207377433776855469e+00,-5.485647916793823242e-01,3.961780548095703125e+00
4.071982383728027344e+00,-9.753516912460327148e-01,4.119751453399658203e+00,-7.874732017517089844e-01,4.776906967163085938e-02,3.692001104354858398e-01,-4.207082748413085938e+00,-5.492908954620361328e-01,3.857063770294189453e+00
4.065998554229736328e+00,-5.665967464447021484e-01,6.419965075110667385e-07,-1.655803166774231680e+23,7.591112867840000000e+11,-4.815774023680000000e+11,-4.278373510035243724e+37,1.594141417721010867e-15,-1.199390712378208771e-17
4.033087730407714844e+00,-4.173929393291473389e-01,3.950782299041748047e+00,-9.820618629455566406e-01,-8.230543136596679688e-02,1.466459393501281738e+00,-4.207972049713134766e+00,-7.575004000592183186e-16,-4.323830557003305753e-16
3.748856782913208008e+00,-1.829755544662475586e+00,3.815259695053100586e+00,-1.099543571472167969e+00,6.640291213989257812e-02,-1.317253112792968750e-01,-4.207720279693603516e+00,-5.471542477607727051e-01,3.542913913726806641e+00
3.608237028121948242e+00,-2.025004148483276367e+00,3.745157957077026367e+00,-1.120600223541259766e+00,1.369209289550781250e-01,-3.925093412399291992e-01,-4.206761360168457031e+00,-5.507246255874633789e-01,3.438197135925292969e+00
3.521471977233886719e+00,-1.729100227355957031e+00,3.672430992126464844e+00,-1.180868148803710938e+00,1.509590148925781250e-01,-6.019406318664550781e-01,-4.205757141113281250e+00,-5.552670955657958984e-01,3.438197135925292969e+00
3.506512403488159180e+00,-1.036814808845520020e+00,3.599706649780273438e+00,-1.126585960388183594e+00,9.319424629211425781e-02,2.988253831863403320e-01,-4.205183982849121094e+00,-5.583763122558593750e-01,3.298574924468994141e+00
3.509504318237304688e+00,-5.327614545822143555e-01,3.526923179626464844e+00,-1.177316665649414062e+00,1.741886138916015625e-02,1.103260636329650879e+00,-4.205081939697265625e+00,-5.589787364006042480e-01,3.176405429840087891e+00
3.485569000244140625e+00,-4.631510972976684570e-01,3.449301004409790039e+00,-1.277621746063232422e+00,-3.626799583435058594e-02,1.041166543960571289e+00,-4.205292224884033203e+00,-5.577588677406311035e-01,3.176405429840087891e+00
3.404787540435791016e+00,-8.485511541366577148e-01,3.369781494140625000e+00,-1.244592189788818359e+00,-3.500604629516601562e-02,1.074278831481933594e+00,-4.205502033233642578e+00,-5.566552877426147461e-01,3.036783218383789062e+00
3.270151853561401367e+00,-1.455272793769836426e+00,3.289378166198730469e+00,-1.301064014434814453e+00,1.922631263732910156e-02,6.117335557937622070e-01,-4.205379486083984375e+00,-5.572280287742614746e-01,2.932066440582275391e+00
3.114572763442993164e+00,-1.935769200325012207e+00,3.204930782318115234e+00,-1.372248172760009766e+00,9.035801887512207031e-02,-3.111565709114074707e-01,-4.204779624938964844e+00,-5.599018931388854980e-01,2.932066440582275391e+00
2.991904735565185547e+00,-1.948278665542602539e+00,3.120422840118408203e+00,-1.310050964355468750e+00,1.285181045532226562e-01,-2.521584033966064453e-01,-4.203919887542724609e+00,-5.638892054557800293e-01,2.792444467544555664e+00
2.929074764251708984e+00,-1.510066986083984375e+00,3.036789894104003906e+00,-1.339749097824096680e+00,1.077151298522949219e-01,2.364631295204162598e-01,-4.203203678131103516e+00,-5.674508213996887207e-01,2.670274972915649414e+00
2.905139446258544922e+00,-9.863027334213256836e-01,2.949904441833496094e+00,-1.411174297332763672e+00,4.476499557495117188e-02,4.275048971176147461e-01,-4.202909469604492188e+00,-5.689895749092102051e-01,2.670274972915649414e+00
2.890180110931396484e+00,-6.391935348510742188e-01,2.863052606582641602e+00,-1.345925807952880859e+00,-2.712750434875488281e-02,1.147366523742675781e+00,-4.203088760375976562e+00,-5.680633783340454102e-01,2.530652761459350586e+00
2.851285219192504883e+00,-6.313515901565551758e-01,2.777339220046997070e+00,-1.370417594909667969e+00,-7.394599914550781250e-02,1.502488255500793457e+00,-4.203599929809570312e+00,-5.656635165214538574e-01,2.408483266830444336e+00
2.734601020812988281e+00,-1.205532908439636230e+00,2.688739538192749023e+00,-1.435492753982543945e+00,-4.586148262023925781e-02,6.889425516128540039e-01,-4.203937053680419922e+00,-5.642665624618530273e-01,2.408483266830444336e+00
2.489264726638793945e+00,-2.469446182250976562e+00,2.600583791732788086e+00,-1.363586664199829102e+00,1.113190650939941406e-01,-4.668627977371215820e-01,-4.203087806701660156e+00,-5.676459074020385742e-01,2.268861055374145508e+00
2.285815238952636719e+00,-2.834582328796386719e+00,2.348754875187200000e+13,2.190074205398559570e+00,-2.229205608367919922e+00,2.424089670181274414e+00,-1.464298486709594727e+00,2.340154647827148438e-01,-1.026740789413452148e+00
2.208025693893432617e+00,-1.059820890426635742e+00,2.333781719207763672e+00,-1.402790784835815430e+00,1.257560253143310547e-01,2.981958985328674316e-01,-4.198865413665771484e+00,-5.893267989158630371e-01,1.989616751670837402e+00
2.214009523391723633e+00,-5.228311419486999512e-01,2.244566202163696289e+00,-1.425309658050537109e+00,3.055667877197265625e-02,1.147049903869628906e+00,-4.198678016662597656e+00,-5.906180739402770996e-01,1.867447257041931152e+00
2.172122955322265625e+00,-5.913065671920776367e-01,2.152721881866455078e+00,-1.484396219253540039e+00,-1.940107345581054688e-02,9.299987554550170898e-01,-4.198794364929199219e+00,-5.898327827453613281e-01,1.867447257041931152e+00
2.079373836517333984e+00,-1.006134748458862305e+00,2.061779737472534180e+00,-1.404061555862426758e+00,-1.759409904479980469e-02,8.093494176864624023e-01,-4.198901176452636719e+00,-5.891731977462768555e-01,1.745277762413024902e+00
1.953713774681091309e+00,-1.472891569137573242e+00,1.973716139793395996e+00,-1.389673948287963867e+00,2.000236511230468750e-02,5.936738848686218262e-01,-4.198774337768554688e+00,-5.898690223693847656e-01,1.605655550956726074e+00
1.816086173057556152e+00,-1.811727523803710938e+00,1.884158253669738770e+00,-1.447772502899169922e+00,6.807208061218261719e-02,-1.851312518119812012e-01,-4.198327541351318359e+00,-5.921393632888793945e-01,1.605655550956726074e+00
1.711369514465332031e+00,-1.748407125473022461e+00,1.795454859733581543e+00,-1.369771718978881836e+00,8.408534526824951172e-02,-5.298614501953125000e-03,-4.197767257690429688e+00,-5.949330925941467285e-01,1.466033220291137695e+00
1.651531457901000977e+00,-1.380830287933349609e+00,1.708644628524780273e+00,-1.382992744445800781e+00,5.711317062377929688e-02,3.967524766921997070e-01,-4.197381973266601562e+00,-5.968521833419799805e-01,1.361316680908203125e+00
1.621612429618835449e+00,-9.616124033927917480e-01,1.620355010032653809e+00,-1.415780425071716309e+00,-1.257419586181640625e-03,5.186201930046081543e-01,-4.197390556335449219e+00,-5.968100428581237793e-01,1.361316680908203125e+00
1.597677111625671387e+00,-6.927150487899780273e-01,1.534201025962829590e+00,-1.321934103965759277e+00,-6.347608566284179688e-02,1.164726734161376953e+00,-4.197832584381103516e+00,-5.947575569152832031e-01,1.221694469451904297e+00
1.537839055061340332e+00,-8.157182931900024414e-01,1.450665235519409180e+00,-1.327551603317260742e+00,-8.717381954193115234e-02,1.354814529418945312e+00,-4.198472976684570312e+00,-5.921099185943603516e-01,1.099524974822998047e+00
1.403203368186950684e+00,-1.437697291374206543e+00,1.365144252777099609e+00,-1.382436394691467285e+00,-3.805911540985107422e-02,4.237107038497924805e-01,-4.198769092559814453e+00,-5.910143256187438965e-01,1.099524974822998047e+00
1.232664704322814941e+00,-2.037588596343994141e+00,1.280470609664916992e+00,-1.307540059089660645e+00,-1.241770952731258149e-08,-2.982983796417715886e-23,1.335786916704562301e+32,4.135861461396440639e-21,5.793937446246961998e-15
1.035199046134948730e+00,-1.617887496948242188e+00,1.117615461349487305e+00,-1.295103907585144043e+00,8.241641521453857422e-02,-3.538910150527954102e-01,-4.197020530700683594e+00,-5.979701876640319824e-01,8.900917172431945801e-01
1.008271932601928711e+00,-1.066263675689697266e+00,1.039228796958923340e+00,-1.196802258491516113e+00,3.095686435699462891e-02,2.979093790054321289e-01,-4.196797847747802734e+00,-5.990608334541320801e-01,7.853749394416809082e-01
1.011263847351074219e+00,-5.485254526138305664e-01,9.648832678794860840e-01,-1.163513660430908203e+00,-4.638057947158813477e-02,1.058884382247924805e+00,-4.197114467620849609e+00,-5.974223613739013672e-01,6.806583404541015625e-01
9.783528447151184082e-01,-5.383255481719970703e-01,8.909686207771301270e-01,-1.180561065673828125e+00,-8.738422393798828125e-02,9.278502464294433594e-01,-4.197694301605224609e+00,-5.944874286651611328e-01,6.806583404541015625e-01
8.915876150131225586e-01,-9.332825541496276855e-01,8.193911910057067871e-01,-1.094794034957885742e+00,-7.219642400741577148e-02,6.968992352485656738e-01,-4.198168754577636719e+00,-5.922442078590393066e-01,5.933943986892700195e-01
7.778952121734619141e-01,-1.344911932945251465e+00,7.516586780548095703e-01,-1.056132197380065918e+00,-2.623653411865234375e-02,3.443975448608398438e-01,-4.198340892791748047e+00,-5.914824008941650391e-01,5.061305761337280273e-01
6.701866388320922852e-01,-1.520766258239746094e+00,6.851150393486022949e-01,-1.055151820182800293e+00,1.492840051651000977e-02,-2.107431888580322266e-01,-4.198244094848632812e+00,-5.919021964073181152e-01,5.061305761337280273e-01
5.953890681266784668e-01,-1.370201110839843750e+00,6.215377449989318848e-01,-9.666355848312377930e-01,2.614867687225341797e-02,-1.432119011878967285e-01,-4.198082447052001953e+00,-5.926373004913330078e-01,4.363194406032562256e-01
5.684618949890136719e-01,-9.336775541305541992e-01,5.623640418052673340e-01,-9.135934114456176758e-01,-6.097853183746337891e-03,3.677537441253662109e-01,-4.198118209838867188e+00,-5.924656987190246582e-01,3.490555584430694580e-01
5.684618949890136719e-01,-4.997976124286651611e-01,5.047637820243835449e-01,-9.139565229415893555e-01,-6.369811296463012695e-02,6.249808073043823242e-01,-4.198474884033203125e+00,-5.907279253005981445e-01,3.490555584430694580e-01
5.684618949890136719e-01,-2.675416767597198486e-01,4.496672451496124268e-01,-8.381756544113159180e-01,-1.187946498394012451e-01,1.056227803230285645e+00,-4.199124813079833984e+00,-5.877376794815063477e-01,2.792444527149200439e-01
5.445266962051391602e-01,-3.211780488491058350e-01,3.979302942752838135e-01,-8.051432967185974121e-01,-1.465964019298553467e-01,1.218330383300781250e+00,-4.199942111968994141e+00,-5.844907760620117188e-01,2.094333171844482422e-01
4.487857222557067871e-01,-8.837799429893493652e-01,3.471482098102569580e-01,-8.061362504959106445e-01,-1.016375124454498291e-01,4.887049794197082520e-01,-4.200529575347900391e+00,-1.078730001886010307e-26,1.510407740510125398e+31
2.243928611278533936e-01,-1.477139472961425781e+00,2.532688379287719727e-01,-6.988146305084228516e-01,2.887597680091857910e-02,-4.304798543453216553e-01,-4.200490951538085938e+00,-5.826717615127563477e-01,1.221694424748420715e-01
1.854980885982513428e-01,-1.079903125762939453e+00,2.106186300516128540e-01,7.895479654715817976e-37,5.512992500000000000e+06,3.105857238061560111e-10,3.203886718750000000e+03,-2.379594735218763370e-20,-2.207844254605633325e-34
1.884900033473968506e-01,-2.975340187549591064e-01,1.374023407697677612e-01,-5.304663777351379395e-01,-5.108766257762908936e-02,4.717097282409667969e-01,-4.200651168823242188e+00,-5.817400217056274414e-01,3.490555658936500549e-02
1.884900033473968506e-01,-1.592699587345123291e-01,1.048980057239532471e-01,-5.024845600128173828e-01,-8.359199762344360352e-02,5.525010228157043457e-01,-4.200970172882080078e+00,-5.800717473030090332e-01,3.490555658936500549e-02
1.854980885982513428e-01,-1.075026988983154297e-01,7.529507577419281006e-02,-4.402098357677459717e-01,-1.102030128240585327e-01,6.435940861701965332e-01,-4.201359748840332031e+00,-5.781366825103759766e-01,1.745277829468250275e-02
1.854980885982513428e-01,-5.754619464278221130e-02,4.951357841491699219e-02,-3.810650706291198730e-01,-1.359845101833343506e-01,7.460746169090270996e-01,-4.201822280883789062e+00,-5.761631727218627930e-01,0.000000000000000000e+00
1.795142889022827148e-01,-7.529522478580474854e-02,2.722083590924739838e-02,-3.291311562061309814e-01,-1.522934585809707642e-01,7.109047770500183105e-01,-4.202340602874755859e+00,-5.744550228118896484e-01,0.000000000000000000e+00
1.466033309698104858e-01,-2.850050926208496094e-01,8.647147566080093384e-03,-2.637560963630676270e-01,-1.379561871290206909e-01,4.523545205593109131e-01,-4.202817916870117188e+00,-5.733159184455871582e-01,0.000000000000000000e+00
